0,1,2,3,4,5,time
138.20969785250972,-473.0279975553047,360.283797773173,179.92412433345237,0.3164760950000829,179.61052165674246,1739366689275
138.2097485596502,-473.0275212381303,360.28429836927575,179.9241786709776,0.31644271255833156,179.6105355993944,1739366689283
138.21078905499698,-473.02686635541556,360.2853512079914,179.92434181363362,0.3164299016562906,179.61066546840556,1739366689291
138.21170623038753,-473.0262203625494,360.28601441784434,179.9244166039786,0.31641014486146757,179.61078831022283,1739366689299
138.21139597264454,-473.0259442108522,360.28601166289366,179.92438930306793,0.3163628324635339,179.61075433053097,1739366689307
138.21066710693964,-473.0257943258957,360.2861902021802,179.9244096469037,0.3163020104521909,179.61068645601114,1739366689319
138.2102931185937,-473.0255762635311,360.2869616921461,179.92449799684067,0.3162822578460973,179.61064621667012,1739366689327
138.2097253194522,-473.02571004153344,360.28700470875316,179.92451838073646,0.3162482998216247,179.6105918380963,1739366689335
138.20897851316766,-473.02584413342936,360.28652010895763,179.92442303074324,0.316207307066358,179.61048955337958,1739366689343
138.20873730630274,-473.0258298251735,360.28534652480806,179.92425308493986,0.3161660109120482,179.61048192962357,1739366689351
138.20923064369373,-473.02568234358534,360.2849313671199,179.92419192638476,0.31615901870295915,179.6105496254877,1739366689359
138.20928086571487,-473.02568713710804,360.28469416101893,179.92415784769133,0.3161248707993514,179.61055626051268,1739366689367
138.2085701861263,-473.025883501968,360.2844730627269,179.9241306994146,0.3161043832204089,179.61048811462163,1739366689375
138.20791579710286,-473.0260510063428,360.2842381726441,179.92409664012465,0.31608387416966777,179.61040636789542,1739366689383
138.20766083462888,-473.02598610866517,360.28425450944934,179.92408289940053,0.3160363739483698,179.61037240244946,1739366689391
138.20849000602365,-473.02561306519357,360.28461957964936,179.9241373894911,0.31602988251284064,179.61049501949765,1739366689399
138.20927011707164,-473.0251643974495,360.2848749561836,179.92415769792595,0.315996176750048,179.6105903866622,1739366689407
138.20910838178676,-473.02509592839226,360.2850157783732,179.92416453199695,0.31596915749440974,179.61059049817666,1739366689415
138.2086788247926,-473.02503344362214,360.28499427472383,179.92415086766616,0.3159488899604658,179.61053609811194,1739366689423
138.20824895258573,-473.0249205112319,360.28541651189164,179.92419162853764,0.3159288937282458,179.6104888176026,1739366689431
138.2082110786305,-473.0247933672425,360.28600219782817,179.9242732179808,0.315908897513564,179.61049602165664,1739366689439
138.20841088281807,-473.02456323030003,360.2863257954755,179.9243071528394,0.315895588202914,179.61051665030809,1739366689447
138.2083178065515,-473.02444018134173,360.2863722240261,179.92430708557603,0.3158753217349302,179.6105030857905,1739366689455
138.20822481681333,-473.0245077409921,360.2862021172715,179.92426634059828,0.31585482749145244,179.61050979275393,1739366689463
138.208168808368,-473.0244987687922,360.2861479764893,179.92425954202875,0.3158548209104085,179.61050295312475,1739366689471
138.20806313579783,-473.024616399401,360.2858386889936,179.92421195138203,0.31582740456386077,179.61050274861324,1739366689479
138.20777015739708,-473.0248377068125,360.28548721861125,179.92416435270596,0.31582032057582915,179.6104685157813,1739366689487
138.20763333120465,-473.0249842830945,360.2849711066492,179.92409623628572,0.31580634943450947,179.61043416089586,1739366689499
138.20777695187482,-473.02494773257723,360.28490085844334,179.92408269477065,0.31579272754357324,179.61046811040924,1739366689507
138.20807016772412,-473.02479041281447,360.2852067074269,179.9241099732668,0.31579976228884704,179.61051593292723,1739366689515
138.2080330918628,-473.0247016485756,360.2852510133098,179.92410994364656,0.31577946287275543,179.61051596719037,1739366689523
138.20790864112138,-473.024607664221,360.2853114266195,179.92411669445173,0.31577278777367446,179.61049560782757,1739366689531
138.20779650931675,-473.02456503563735,360.2856171791617,179.92414385074915,0.3157729970418442,179.61047544535498,1739366689539
138.20775895080033,-473.02448833938206,360.285759124159,179.92417101499464,0.3157527295354937,179.6104755298255,1739366689547
138.20792722949236,-473.02441388852327,360.2859257922558,179.92419148529697,0.3157528511280771,179.61050964246684,1739366689555
138.2079712498784,-473.0242965291321,360.28606690322584,179.92419827373573,0.315746209262277,179.6105165522001,1739366689563
138.2078465827327,-473.02434213607376,360.28610715582954,179.92419822656544,0.31573941391931565,179.61049619426072,1739366689571
138.2078339691527,-473.024329181125,360.28617711502284,179.92421185112903,0.3157326674240643,179.61050303588343,1739366689579
138.20779002607392,-473.0243582019464,360.28630140762766,179.92423225637378,0.31573951544054885,179.61049632160837,1739366689587
138.20724815752595,-473.0243621890565,360.2862405225292,179.92422510041743,0.3154131676652032,179.61052347634947,1739366689595
138.19969791396798,-473.0251967587111,360.2866429727231,179.9244181064229,0.3124286135199709,179.6102992543505,1739366689603
138.18915967814257,-473.0280192075573,360.28685683088946,179.92442422371167,0.31200722975066003,179.60910290962792,1739366689611
138.18719356392316,-473.0284645798692,360.2863350623785,179.92418688202767,0.31240164752016825,179.60878323727638,1739366689619
138.19328813965285,-473.0241363705634,360.28283661426985,179.92276002483624,0.31276977761900343,179.60948903905148,1739366689627
138.2010372669038,-473.01756000784104,360.2757668539224,179.92061218689048,0.3130832057391748,179.61035569677477,1739366689635
138.20261562087524,-473.01413824110983,360.27008034823,179.91936172995216,0.3134094818714657,179.61046771720612,1739366689643
138.2000807611459,-473.0144446486287,360.2711899375451,179.91963306608628,0.3130702204477686,179.61021679119446,1739366689651
138.19860907782504,-473.0164810281464,360.27509166780095,179.92083643459273,0.3131997187493581,179.60998749077703,1739366689659
138.2005008420152,-473.01934272297933,360.2786781608905,179.9222448158295,0.31403484724167563,179.61001601522864,1739366689667
138.204489217812,-473.0209135796667,360.2814208585,179.92333403996713,0.3149994765215723,179.61030256648985,1739366689675
