0,1,2,3,4,5,6,7,8,time
63,2769888768,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0134,1739366646924.096
64,2937660928,0,0.0,0.0231,-0.2643,-0.0185,-0.0993,0.0134,1739366646934.0974
65,3105433088,0,0.0,0.0231,-0.2643,-0.0092,-0.0903,0.0067,1739366646944.099
66,3273205248,0,0.0,0.0231,-0.2643,-0.0278,-0.0812,0.0134,1739366646954.1006
67,3440977408,0,0.0,0.0462,-0.2643,-0.0185,-0.0903,0.0134,1739366646964.102
68,3608749568,0,-0.023,0.0462,-0.2643,-0.0185,-0.0903,0.0067,1739366646974.1035
69,3776521728,0,-0.023,0.0462,-0.2643,-0.0185,-0.0903,0.0067,1739366646984.105
70,3944293888,0,0.023,0.0462,-0.2643,-0.0185,-0.0993,0.0134,1739366646994.1064
71,4112066048,0,-0.023,0.0693,-0.2643,-0.0185,-0.0903,0.0067,1739366647004.108
72,4279838208,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0067,1739366647014.1096
73,152708608,0,0.023,0.0231,-0.3965,-0.0278,-0.0903,0.0067,1739366647024.111
74,320480768,0,-0.023,0.0462,-0.2643,-0.0185,-0.0993,0.0134,1739366647034.1125
75,488252928,0,-0.046,0.0462,-0.3965,-0.0278,-0.0812,0.0134,1739366647044.114
76,656025088,0,0.0,0.0462,-0.2643,-0.0278,-0.0722,0.0067,1739366647054.1155
77,823797248,0,0.0,0.0693,-0.2643,-0.0185,-0.0903,0.0134,1739366647064.117
78,991569408,0,0.0,0.0462,-0.2643,-0.0185,-0.0903,0.0134,1739366647074.1184
79,1159341568,0,0.0,0.0462,-0.2643,-0.0185,-0.0903,0.0134,1739366647084.12
80,1327113728,0,0.0,0.0231,-0.1321,-0.0185,-0.0993,0.0201,1739366647094.1216
81,1494885888,0,0.0,0.0462,-0.2643,-0.0185,-0.0812,0.0067,1739366647104.123
82,1662658048,0,0.023,0.0462,-0.2643,-0.0185,-0.0993,0.0067,1739366647114.1245
83,1830430208,0,0.0,0.0231,-0.2643,-0.0185,-0.0993,0.0134,1739366647124.126
84,1998202368,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0134,1739366647134.1274
85,2165974528,0,-0.023,0.0693,-0.2643,-0.0185,-0.0903,0.0067,1739366647144.129
86,2333746688,0,-0.023,0.0231,-0.2643,-0.0278,-0.0993,0.0134,1739366647154.1306
87,2501518848,0,0.0,0.0231,-0.2643,-0.0185,-0.0903,0.0067,1739366647164.132
88,2669291008,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0067,1739366647174.1335
89,2837063168,0,0.023,0.0462,-0.1321,-0.0185,-0.0993,0.0067,1739366647184.135
90,3004835328,0,0.0,0.0231,-0.2643,-0.0092,-0.0903,0.0134,1739366647194.1365
91,3172607488,0,0.0,0.0231,-0.2643,-0.0185,-0.0993,0.0201,1739366647204.138
92,3340379648,0,0.023,0.0231,-0.2643,-0.0185,-0.0993,0.0134,1739366647214.1394
93,3508151808,0,0.023,0.0231,-0.2643,-0.0185,-0.0993,0.0134,1739366647224.141
94,3675923968,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0067,1739366647234.1426
95,3843696128,0,0.0,0.0231,-0.2643,-0.0185,-0.0993,0.0067,1739366647244.144
96,4011468288,0,0.0,0.0462,-0.2643,-0.0278,-0.0993,0.0,1739366647254.1455
97,4179240448,0,0.0,0.0231,-0.2643,-0.0371,-0.1083,0.0067,1739366647264.147
98,52110848,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0067,1739366647274.1484
99,219883008,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0134,1739366647284.1501
100,387655168,0,0.0,0.0231,-0.2643,-0.0185,-0.0903,0.0201,1739366647294.1516
101,555427328,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0134,1739366647304.153
102,723199488,0,-0.023,0.0231,-0.2643,-0.0185,-0.0993,0.0201,1739366647314.1545
103,890971648,0,0.023,0.0462,-0.2643,-0.0185,-0.0993,0.0067,1739366647324.156
104,1058743808,0,-0.023,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366647334.1575
105,1226515968,0,0.0,0.0231,-0.2643,-0.0185,-0.0993,0.0134,1739366647344.159
106,1394288128,0,0.023,0.0231,-0.2643,-0.0278,-0.1083,0.0134,1739366647354.1606
107,1562060288,0,-0.023,0.0462,-0.2643,-0.0185,-0.1083,0.0201,1739366647364.162
108,1729832448,0,0.0,0.0693,-0.2643,-0.0185,-0.1083,0.0134,1739366647374.1636
109,1897604608,0,0.0,0.0231,-0.2643,-0.0185,-0.1083,0.0134,1739366647384.165
110,2065376768,0,0.0,0.0462,-0.2643,-0.0185,-0.1083,0.0134,1739366647394.1665
111,2233148928,0,0.0,0.0462,-0.3965,-0.0185,-0.1083,0.0067,1739366647404.168
112,2400921088,0,0.023,0.0231,-0.2643,-0.0185,-0.0993,0.0067,1739366647414.1694
113,2568693248,0,0.0,0.0462,-0.2643,-0.0185,-0.0993,0.0201,1739366647424.1711
