4,3,5
21.6828,2.6718,-4.8909
21.9371,2.9713,-5.2875
21.4516,3.8465,-5.4196
20.3421,4.8831,-5.2875
19.2787,4.9291,-5.684
18.6315,3.7083,-6.345
18.3772,1.7966,-7.1381
18.0536,0.737,-7.4025
17.337,1.0595,-7.0059
15.3952,2.6027,-6.0806
12.8987,4.5376,-4.8909
10.3328,5.2055,-3.9656
8.3448,4.4224,-3.8334
7.1197,2.81,-3.7012
6.1257,1.0595,-3.8334
5.1317,-0.0691,-3.8334
3.9759,-0.5758,-3.7012
2.5658,-0.6449,-3.1725
1.1095,-0.3224,-2.7759
0.0231,0.2764,-1.7184
-0.3467,0.7831,-0.9253
-0.2773,0.5297,-1.1896
-0.1386,0.3685,-1.1896
0.0462,0.2533,-1.3218
0.1849,0.1612,-1.3218
0.2773,0.0691,-1.454
0.3698,0.0691,-1.454
0.3698,0.046,-1.454
0.3698,0.046,-1.454
0.3467,0.046,-1.5862
0.3698,0.023,-1.5862
0.3467,-0.023,-1.5862
0.3698,-0.023,-1.5862
0.3698,-0.023,-1.454
0.3236,0.0,-1.5862
0.3236,-0.023,-1.5862
0.3005,-0.023,-1.5862
0.2773,-0.023,-1.5862
0.2773,0.0,-1.5862
0.2773,0.046,-1.5862
0.3005,0.046,-1.5862
0.2773,-0.023,-1.5862
0.2773,0.0,-1.5862
0.2773,0.0,-1.5862
0.2542,-0.023,-1.5862
0.2773,-0.023,-1.5862
0.3005,0.046,-1.7184
0.2773,0.046,-1.5862
0.2773,0.0691,-1.5862
0.2773,0.0691,-1.7184
0.2773,0.0691,-1.7184
0.2542,0.023,-1.7184
0.2311,0.046,-1.7184
0.2542,0.046,-1.7184
0.2542,0.0,-1.7184
0.2542,0.0,-1.5862
0.2311,0.0,-1.5862
0.2311,0.0,-1.5862
0.2311,0.0,-1.5862
0.2311,0.0,-1.5862
0.2311,-0.023,-1.5862
0.2773,-0.1612,-1.5862
0.2542,-0.2994,-1.454
0.2311,-0.2533,-1.454
0.208,-0.1151,-1.5862
0.2311,-0.046,-1.5862
0.2311,-0.046,-1.5862
0.208,-0.046,-1.5862
0.208,-0.023,-1.5862
0.2311,-0.046,-1.454
0.208,-0.023,-1.5862
0.1849,-0.023,-1.5862
0.208,0.0,-1.5862
0.2311,-0.023,-1.5862
0.208,0.0,-1.5862
0.208,0.0,-1.5862
0.2311,0.0,-1.5862
0.2311,-0.023,-1.5862
0.2311,-0.023,-1.5862
0.2542,-0.046,-1.5862
0.2542,-0.046,-1.5862
0.2542,-0.0691,-1.5862
0.2773,-0.046,-1.5862
0.2773,-0.023,-1.5862
0.2311,-0.023,-1.5862
0.2311,-0.023,-1.5862
0.208,0.0,-1.5862
