1,2,3,4,5,0
-9.840360871749e-05,9.426364158571232e-06,1.6797737771412358e-05,-1.793141450434632e-06,-3.779312464757823e-05,1739367206846.617
-9.544303611619398e-05,7.915990863693878e-06,1.7237054635188542e-05,-1.1308708280921564e-06,-4.203345815767534e-05,1739367206847.118
-8.06219395599328e-05,6.949399448785698e-06,1.8320120943826623e-05,-2.733531232479436e-07,-4.725980033981614e-05,1739367206847.619
-4.93392362841405e-05,7.756207196507603e-06,1.858312498370651e-05,-7.005414204286353e-07,-4.989278386346996e-05,1739367206848.12
-2.7722602681024e-05,9.992098057409748e-06,1.951374179043341e-05,1.937096385518089e-06,-4.9551530537428334e-05,1739367206848.6206
-5.217667785473168e-05,1.2412099749781191e-05,1.8390310287941247e-05,5.741339919040911e-06,-4.696433461504057e-05,1739367206849.1216
-0.0001182970881927,1.3692164429812692e-05,1.5239908861985896e-05,8.558010449633002e-06,-4.543847535387613e-05,1739367206849.6226
-0.0001772289397194,1.558751318953e-05,1.543377584312111e-05,1.0289332749380264e-05,-4.582842666422948e-05,1739367206850.1235
-0.0001940252404892,1.6744585082051344e-05,1.566946775710676e-05,8.161033292708453e-06,-4.629764953278936e-05,1739367206850.6245
-0.0001787582295946,1.816541043808684e-05,1.7211243175552227e-05,5.998110282234848e-06,-4.653712312574498e-05,1739367206851.1252
-0.0001652850041864,1.7142989236162975e-05,1.926701770571526e-05,7.1099148044595495e-06,-4.692775473813526e-05,1739367206851.6262
-0.000163505304954,1.4803573321842125e-05,1.938254172273446e-05,8.644200534035917e-06,-4.507111952989362e-05,1739367206852.127
-0.000164698343724,1.3511717043002136e-05,1.8705159163801e-05,9.480881999479608e-06,-4.281393194105476e-05,1739367206852.628
-0.0001599434617673,1.2447169865481555e-05,1.8443992303218693e-05,8.98567395779537e-06,-4.369336238596589e-05,1739367206853.129
-0.0001475677418056,1.2483159480325412e-05,1.9937411707360297e-05,7.251695024024229e-06,-4.684976011049002e-05,1739367206853.63
-0.00012409966439,1.2901545233034994e-05,2.253928323625587e-05,8.076252015598584e-06,-4.959498983225785e-05,1739367206854.1306
